,text,tokenized_text,POS_text,lemmatized_text
32,@derekVibez @Leslley20 @ChampionsLeague @acmilan when has messi ever claimed to be the best? lmao,"['derekVibez', 'Leslley20', 'ChampionsLeague', 'acmilan', 'when', 'has', 'messi', 'ever', 'claimed', 'to', 'be', 'the', 'best', '', 'lmao']","[('derekVibez', 'n'), ('Leslley20', 'n'), ('ChampionsLeague', 'n'), ('acmilan', 'n'), ('has', 'v'), ('messi', 'v'), ('ever', 'r'), ('claimed', 'v'), ('be', 'v'), ('best', 'a'), ('', 'n'), ('lmao', 'n')]","['derekVibez', 'Leslley20', 'ChampionsLeague', 'acmilan', 'have', 'messi', 'ever', 'claim', 'be', 'best', 'lmao']"
33,"Broo, Messi and Ronaldo made constant 30 league goals look normal","['Broo', '', 'Messi', 'and', 'Ronaldo', 'made', 'constant', '30', 'league', 'goals', 'look', 'normal']","[('Broo', 'n'), ('', 'n'), ('Messi', 'n'), ('Ronaldo', 'n'), ('made', 'v'), ('constant', 'a'), ('league', 'n'), ('goals', 'n'), ('look', 'v'), ('normal', 'a')]","['Broo', 'Messi', 'Ronaldo', 'make', 'constant', 'league', 'goal', 'look', 'normal']"
34,@Etleau1 I hope Messi will win Ballon d'or 2021,"['Etleau1', 'I', 'hope', 'Messi', 'will', 'win', 'Ballon', 'dor', '2021']","[('Etleau1', 'n'), ('hope', 'v'), ('Messi', 'n'), ('win', 'v'), ('Ballon', 'n'), ('dor', 'n')]","['Etleau1', 'hope', 'Messi', 'win', 'Ballon', 'dor']"
35,Neymar turned up against Lille. Why can’t he be like this all the time? https://t.co/KOGrbAM0K1,"['Neymar', 'turned', 'up', 'against', 'Lille', '', 'Why', 'can', '', 't', 'he', 'be', 'like', 'this', 'all', 'the', 'time', '', '']","[('Neymar', 'n'), ('turned', 'v'), ('up', 'r'), ('Lille', 'n'), ('', 'n'), ('', 'v'), ('t', 'v'), ('be', 'v'), ('time', 'n'), ('', 'n'), ('', 'n')]","['Neymar', 'turn', 'up', 'Lille', 't', 'be', 'time']"
36,@kso123_ @LUFCAtif He’s just comparing the better player (Messi) and what people think are the  greatest player of all time  (ronaldo) to who are the best players on earth (Raphinha and Rodrigo),"['kso123', 'LUFCAtif', 'He', '', 's', 'just', 'comparing', 'the', 'better', 'player', '', 'Messi', '', 'and', 'what', 'people', 'think', 'are', 'the', 'greatest', 'player', 'of', 'all', 'time', '', 'ronaldo', '', 'to', 'who', 'are', 'the', 'best', 'players', 'on', 'earth', '', 'Raphinha', 'and', 'Rodrigo', '']","[('kso123', 'n'), ('LUFCAtif', 'n'), ('', 'v'), ('s', 'a'), ('just', 'r'), ('comparing', 'v'), ('better', 'a'), ('player', 'n'), ('', 'n'), ('Messi', 'n'), ('', 'n'), ('people', 'n'), ('think', 'v'), ('are', 'v'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('', 'n'), ('ronaldo', 'n'), ('', 'n'), ('are', 'v'), ('best', 'a'), ('players', 'n'), ('earth', 'n'), ('', 'n'), ('Raphinha', 'n'), ('Rodrigo', 'n'), ('', 'n')]","['kso123', 'LUFCAtif', 's', 'just', 'compare', 'good', 'player', 'Messi', 'people', 'think', 'be', 'great', 'player', 'time', 'ronaldo', 'be', 'best', 'player', 'earth', 'Raphinha', 'Rodrigo']"
37,@RJ_Messi_1 So as you 😂,"['RJMessi1', 'So', 'as', 'you', '']","[('RJMessi1', 'n'), ('So', 'n'), ('', 'v')]","['RJMessi1', 'So']"
38,@BlancoAMJ @TotalMessi10i @Schule7i @goal @FCBarcelona @TeamMessi List all the teams ronaldo played in the euros when he won and compare them with the copa america messi won.,"['BlancoAMJ', 'TotalMessi10i', 'Schule7i', 'goal', 'FCBarcelona', 'TeamMessi', 'List', 'all', 'the', 'teams', 'ronaldo', 'played', 'in', 'the', 'euros', 'when', 'he', 'won', 'and', 'compare', 'them', 'with', 'the', 'copa', 'america', 'messi', 'won', '']","[('BlancoAMJ', 'n'), ('TotalMessi10i', 'n'), ('Schule7i', 'n'), ('goal', 'n'), ('FCBarcelona', 'n'), ('TeamMessi', 'n'), ('List', 'n'), ('teams', 'n'), ('ronaldo', 'v'), ('played', 'v'), ('euros', 'n'), ('won', 'v'), ('compare', 'v'), ('copa', 'n'), ('america', 'n'), ('messi', 'n'), ('won', 'v'), ('', 'n')]","['BlancoAMJ', 'TotalMessi10i', 'Schule7i', 'goal', 'FCBarcelona', 'TeamMessi', 'List', 'team', 'ronaldo', 'play', 'euro', 'win', 'compare', 'copa', 'america', 'messi', 'win']"
39,@goal @FCBarcelona @TeamMessi Goal sucking messi's ass once again no surprise 😂😂😂😂,"['goal', 'FCBarcelona', 'TeamMessi', 'Goal', 'sucking', 'messis', 'ass', 'once', 'again', 'no', 'surprise', '', '', '']","[('goal', 'n'), ('FCBarcelona', 'n'), ('TeamMessi', 'n'), ('Goal', 'n'), ('sucking', 'v'), ('messis', 'n'), ('ass', 'n'), ('once', 'r'), ('again', 'r'), ('surprise', 'n'), ('', 'v'), ('', 'n')]","['goal', 'FCBarcelona', 'TeamMessi', 'Goal', 'suck', 'messis', 'as', 'once', 'again', 'surprise']"
40,@Elelwani_Ndou93 @Jose_Told_You Tiny little kid who thinks he’s Messi. He drives me mad when I watch him play.,"['ElelwaniNdou93', 'JoseToldYou', 'Tiny', 'little', 'kid', 'who', 'thinks', 'he', '', 's', 'Messi', '', 'He', 'drives', 'me', 'mad', 'when', 'I', 'watch', 'him', 'play', '']","[('ElelwaniNdou93', 'n'), ('JoseToldYou', 'n'), ('Tiny', 'n'), ('little', 'a'), ('kid', 'n'), ('thinks', 'v'), ('', 'v'), ('s', 'a'), ('Messi', 'n'), ('', 'n'), ('drives', 'v'), ('mad', 'a'), ('watch', 'v'), ('play', 'v'), ('', 'n')]","['ElelwaniNdou93', 'JoseToldYou', 'Tiny', 'little', 'kid', 'think', 's', 'Messi', 'drive', 'mad', 'watch', 'play']"
41,"@Segzxx @ERNESTHDGAMERX Na just G/A Messi tale pass am sef, completed more takeons, created more chances PG, big chances in the tournament. Ernest dey here dey call Martinez 😹","['Segzxx', 'ERNESTHDGAMERX', 'Na', 'just', 'G', '', 'A', 'Messi', 'tale', 'pass', 'am', 'sef', '', 'completed', 'more', 'takeons', '', 'created', 'more', 'chances', 'PG', '', 'big', 'chances', 'in', 'the', 'tournament', '', 'Ernest', 'dey', 'here', 'dey', 'call', 'Martinez', '']","[('Segzxx', 'n'), ('ERNESTHDGAMERX', 'n'), ('Na', 'n'), ('just', 'r'), ('G', 'n'), ('', 'v'), ('Messi', 'n'), ('tale', 'n'), ('pass', 'n'), ('am', 'v'), ('sef', 'n'), ('', 'n'), ('completed', 'v'), ('more', 'a'), ('takeons', 'n'), ('', 'v'), ('created', 'v'), ('more', 'a'), ('chances', 'n'), ('PG', 'n'), ('', 'n'), ('big', 'a'), ('chances', 'n'), ('tournament', 'n'), ('', 'n'), ('Ernest', 'n'), ('dey', 'n'), ('here', 'r'), ('dey', 'v'), ('call', 'n'), ('Martinez', 'n'), ('', 'n')]","['Segzxx', 'ERNESTHDGAMERX', 'Na', 'just', 'G', 'Messi', 'tale', 'pas', 'be', 'sef', 'complete', 'more', 'takeons', 'create', 'more', 'chance', 'PG', 'big', 'chance', 'tournament', 'Ernest', 'dey', 'here', 'dey', 'call', 'Martinez']"
42,"@cr7 greatest player of all time 77 @mide6ix @ultimatetots @sixgodfcb @goal lies, Bartomeu played a major role in the debt, barca was fine, bartomeu got 222million from psg for neymar, and what did he do with it? bought coutinho and dembele, players that were bad investment, messi generated about 300 to 400m per year for barca they were able to pay him","['cr7', 'greatest', 'player', 'of', 'all', 'time', '77', 'mide6ix', 'ultimatetots', 'sixgodfcb', 'goal', 'lies', '', 'Bartomeu', 'played', 'a', 'major', 'role', 'in', 'the', 'debt', '', 'barca', 'was', 'fine', '', 'bartomeu', 'got', '222million', 'from', 'psg', 'for', 'neymar', '', 'and', 'what', 'did', 'he', 'do', 'with', 'it', '', 'bought', 'coutinho', 'and', 'dembele', '', 'players', 'that', 'were', 'bad', 'investment', '', 'messi', 'generated', 'about', '300', 'to', '400m', 'per', 'year', 'for', 'barca', 'they', 'were', 'able', 'to', 'pay', 'him']","[('cr7', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n'), ('mide6ix', 'a'), ('ultimatetots', 'n'), ('sixgodfcb', 'v'), ('goal', 'n'), ('lies', 'v'), ('', 'n'), ('Bartomeu', 'n'), ('played', 'v'), ('major', 'a'), ('role', 'n'), ('debt', 'n'), ('', 'n'), ('barca', 'n'), ('was', 'v'), ('fine', 'a'), ('', 'n'), ('bartomeu', 'n'), ('got', 'v'), ('psg', 'n'), ('neymar', 'a'), ('', 'n'), ('did', 'v'), ('do', 'v'), ('', 'n'), ('bought', 'v'), ('coutinho', 'n'), ('dembele', 'v'), ('', 'n'), ('players', 'n'), ('were', 'v'), ('bad', 'a'), ('investment', 'n'), ('', 'n'), ('messi', 'n'), ('generated', 'v'), ('about', 'r'), ('year', 'n'), ('barca', 'n'), ('were', 'v'), ('able', 'a'), ('pay', 'v')]","['cr7', 'great', 'player', 'time', 'mide6ix', 'ultimatetots', 'sixgodfcb', 'goal', 'lie', 'Bartomeu', 'play', 'major', 'role', 'debt', 'barca', 'be', 'fine', 'bartomeu', 'get', 'psg', 'neymar', 'do', 'do', 'buy', 'coutinho', 'dembele', 'player', 'be', 'bad', 'investment', 'messi', 'generate', 'about', 'year', 'barca', 'be', 'able', 'pay']"
43,"Coming up shortly is a full video discussing Leo Messi’s interview! Where he spoke about a many interesting topics, including his exit from Barça, his possible return &amp; the 2022 World Cup 🇦🇷","['Coming', 'up', 'shortly', 'is', 'a', 'full', 'video', 'discussing', 'Leo', 'Messi', '', 's', 'interview', '', 'Where', 'he', 'spoke', 'about', 'a', 'many', 'interesting', 'topics', '', 'including', 'his', 'exit', 'from', 'Barça', '', 'his', 'possible', 'return', '', 'the', '2022', 'World', 'Cup', '', '']","[('Coming', 'v'), ('up', 'r'), ('shortly', 'r'), ('is', 'v'), ('full', 'a'), ('video', 'n'), ('discussing', 'v'), ('Leo', 'n'), ('Messi', 'n'), ('', 'n'), ('s', 'v'), ('interview', 'n'), ('', 'n'), ('spoke', 'v'), ('many', 'a'), ('interesting', 'a'), ('topics', 'n'), ('', 'v'), ('including', 'v'), ('exit', 'n'), ('Barça', 'n'), ('', 'n'), ('possible', 'a'), ('return', 'n'), ('World', 'n'), ('Cup', 'n'), ('', 'n'), ('', 'n')]","['Coming', 'up', 'shortly', 'be', 'full', 'video', 'discuss', 'Leo', 'Messi', 's', 'interview', 'speak', 'many', 'interesting', 'topic', 'include', 'exit', 'Barça', 'possible', 'return', 'World', 'Cup']"
44,@Serenityy_now @RJ_Messi_1 Welcome back 😹😹 Me kidhu rahul ne potani practice chalu kari 6 so busy hase 😀,"['Serenityynow', 'RJMessi1', 'Welcome', 'back', '', '', 'Me', 'kidhu', 'rahul', 'ne', 'potani', 'practice', 'chalu', 'kari', '6', 'so', 'busy', 'hase', '']","[('Serenityynow', 'n'), ('RJMessi1', 'n'), ('Welcome', 'n'), ('back', 'r'), ('', 'v'), ('Me', 'n'), ('kidhu', 'n'), ('rahul', 'n'), ('ne', 'n'), ('potani', 'n'), ('practice', 'n'), ('chalu', 'n'), ('kari', 'v'), ('so', 'r'), ('busy', 'a'), ('hase', 'n'), ('', 'n')]","['Serenityynow', 'RJMessi1', 'Welcome', 'back', 'Me', 'kidhu', 'rahul', 'ne', 'potani', 'practice', 'chalu', 'kari', 'so', 'busy', 'hase']"
45,@_cfcguy @Fibonana @lmfootbalI Lol kid doesn’t even know that  ballon d ir is given on overall perfomance including trophies and individual stats messi has both while your lord has only trophies with zero stats🤣,"['cfcguy', 'Fibonana', 'lmfootbalI', 'Lol', 'kid', 'doesn', '', 't', 'even', 'know', 'that', 'ballon', 'd', 'ir', 'is', 'given', 'on', 'overall', 'perfomance', 'including', 'trophies', 'and', 'individual', 'stats', 'messi', 'has', 'both', 'while', 'your', 'lord', 'has', 'only', 'trophies', 'with', 'zero', 'stats', '']","[('cfcguy', 'n'), ('Fibonana', 'n'), ('lmfootbalI', 'v'), ('Lol', 'n'), ('kid', 'n'), ('doesn', 'v'), ('', 'a'), ('t', 'r'), ('even', 'r'), ('know', 'v'), ('ballon', 'n'), ('d', 'n'), ('ir', 'n'), ('is', 'v'), ('given', 'v'), ('overall', 'a'), ('perfomance', 'n'), ('including', 'v'), ('trophies', 'n'), ('individual', 'a'), ('stats', 'n'), ('messi', 'n'), ('has', 'v'), ('lord', 'n'), ('has', 'v'), ('only', 'r'), ('trophies', 'n'), ('stats', 'n'), ('', 'v')]","['cfcguy', 'Fibonana', 'lmfootbalI', 'Lol', 'kid', 'doesn', 't', 'even', 'know', 'ballon', 'd', 'ir', 'be', 'give', 'overall', 'perfomance', 'include', 'trophy', 'individual', 'stats', 'messi', 'have', 'lord', 'have', 'only', 'trophy', 'stats']"
46,@SuperSportTV He has always said this! Messi and Barcelona is literally 5&amp;6,"['SuperSportTV', 'He', 'has', 'always', 'said', 'this', '', 'Messi', 'and', 'Barcelona', 'is', 'literally', '5', '', '6']","[('SuperSportTV', 'n'), ('has', 'v'), ('always', 'r'), ('said', 'v'), ('', 'n'), ('Messi', 'n'), ('Barcelona', 'n'), ('is', 'v'), ('literally', 'r'), ('', 'n')]","['SuperSportTV', 'have', 'always', 'say', 'Messi', 'Barcelona', 'be', 'literally']"
47,"@goal @FCBarcelona @TeamMessi This PR drama istg... GOAL used to be a good page. Now you're just 💩.

Push your Messi agenda more and more like a 10 year old brat ya f-ers","['goal', 'FCBarcelona', 'TeamMessi', 'This', 'PR', 'drama', 'istg', '', 'GOAL', 'used', 'to', 'be', 'a', 'good', 'page', '', 'Now', 'youre', 'just', '', '', 'Push', 'your', 'Messi', 'agenda', 'more', 'and', 'more', 'like', 'a', '10', 'year', 'old', 'brat', 'ya', 'fers']","[('goal', 'n'), ('FCBarcelona', 'n'), ('TeamMessi', 'n'), ('PR', 'n'), ('drama', 'n'), ('istg', 'n'), ('', 'n'), ('GOAL', 'n'), ('used', 'v'), ('be', 'v'), ('good', 'a'), ('page', 'n'), ('', 'n'), ('Now', 'r'), ('youre', 'r'), ('just', 'r'), ('', 'a'), ('', 'a'), ('Push', 'n'), ('Messi', 'n'), ('agenda', 'n'), ('more', 'a'), ('more', 'r'), ('year', 'n'), ('old', 'a'), ('brat', 'n'), ('ya', 'n'), ('fers', 'n')]","['goal', 'FCBarcelona', 'TeamMessi', 'PR', 'drama', 'istg', 'GOAL', 'use', 'be', 'good', 'page', 'Now', 'youre', 'just', 'Push', 'Messi', 'agenda', 'more', 'more', 'year', 'old', 'brat', 'ya', 'fers']"
48,"I think #Messi is going to be crowned #TheBest FIFA Men's Player. Who do you think will win? https://t.co/5MsgtxdGqi 
#HappyBirthdaySRK 
#ShahRukhKhan 
#SRK","['I', 'think', 'Messi', 'is', 'going', 'to', 'be', 'crowned', 'TheBest', 'FIFA', 'Mens', 'Player', '', 'Who', 'do', 'you', 'think', 'will', 'win', '', '', 'HappyBirthdaySRK', 'ShahRukhKhan', 'SRK']","[('think', 'v'), ('Messi', 'n'), ('is', 'v'), ('going', 'v'), ('be', 'v'), ('crowned', 'v'), ('TheBest', 'n'), ('FIFA', 'n'), ('Mens', 'n'), ('Player', 'n'), ('', 'n'), ('do', 'v'), ('think', 'v'), ('win', 'v'), ('', 'n'), ('', 'n'), ('HappyBirthdaySRK', 'n'), ('ShahRukhKhan', 'n'), ('SRK', 'n')]","['think', 'Messi', 'be', 'go', 'be', 'crown', 'TheBest', 'FIFA', 'Mens', 'Player', 'do', 'think', 'win', 'HappyBirthdaySRK', 'ShahRukhKhan', 'SRK']"
49,@Nkjnr Messi's own must be Goat of Goats then,"['Nkjnr', 'Messis', 'own', 'must', 'be', 'Goat', 'of', 'Goats', 'then']","[('Nkjnr', 'n'), ('Messis', 'n'), ('own', 'a'), ('be', 'v'), ('Goat', 'n'), ('Goats', 'n'), ('then', 'r')]","['Nkjnr', 'Messis', 'own', 'be', 'Goat', 'Goats', 'then']"
50,"So according to the Puig fan base, Messi has an agenda against Puig too¿ https://t.co/8EiCSUYmkR","['So', 'according', 'to', 'the', 'Puig', 'fan', 'base', '', 'Messi', 'has', 'an', 'agenda', 'against', 'Puig', 'too', '¿', '']","[('So', 'r'), ('according', 'v'), ('Puig', 'n'), ('fan', 'n'), ('base', 'n'), ('', 'n'), ('Messi', 'n'), ('has', 'v'), ('agenda', 'n'), ('Puig', 'n'), ('too', 'r'), ('¿', 'v'), ('', 'n')]","['So', 'accord', 'Puig', 'fan', 'base', 'Messi', 'have', 'agenda', 'Puig', 'too', '¿']"
51,im not ready for a Messi-less Argentina someone find a way to make that man play till he’s 45 NOW https://t.co/kz2So2CESj,"['im', 'not', 'ready', 'for', 'a', 'Messiless', 'Argentina', 'someone', 'find', 'a', 'way', 'to', 'make', 'that', 'man', 'play', 'till', 'he', '', 's', '45', 'NOW', '']","[('im', 'n'), ('not', 'r'), ('ready', 'a'), ('Messiless', 'n'), ('Argentina', 'n'), ('someone', 'n'), ('find', 'v'), ('way', 'n'), ('make', 'v'), ('man', 'n'), ('play', 'v'), ('', 'v'), ('s', 'a'), ('NOW', 'n'), ('', 'v')]","['im', 'not', 'ready', 'Messiless', 'Argentina', 'someone', 'find', 'way', 'make', 'man', 'play', 's', 'NOW']"
52,"Goal Five - Ali Mouajal (@fc_kensal)
Goal Six - @callumormrod1 (@avenue_football)
Goal Seven - Adriano Gil (@welwyn_warriors)
Goal Eight - Manchester Messi (@ChorltonFooty)

(2/5)","['Goal', 'Five', '', 'Ali', 'Mouajal', '', 'fckensal', '', 'Goal', 'Six', '', 'callumormrod1', '', 'avenuefootball', '', 'Goal', 'Seven', '', 'Adriano', 'Gil', '', 'welwynwarriors', '', 'Goal', 'Eight', '', 'Manchester', 'Messi', '', 'ChorltonFooty', '', '', '25', '']","[('Goal', 'n'), ('Five', 'n'), ('', 'n'), ('Ali', 'n'), ('Mouajal', 'n'), ('', 'n'), ('fckensal', 'n'), ('', 'n'), ('Goal', 'n'), ('Six', 'n'), ('', 'n'), ('callumormrod1', 'n'), ('', 'n'), ('avenuefootball', 'n'), ('', 'n'), ('Goal', 'n'), ('Seven', 'n'), ('', 'n'), ('Adriano', 'n'), ('Gil', 'n'), ('', 'n'), ('welwynwarriors', 'n'), ('', 'v'), ('Goal', 'n'), ('Eight', 'n'), ('', 'n'), ('Manchester', 'n'), ('Messi', 'n'), ('', 'n'), ('ChorltonFooty', 'n'), ('', 'n'), ('', 'v'), ('', 'n')]","['Goal', 'Five', 'Ali', 'Mouajal', 'fckensal', 'Goal', 'Six', 'callumormrod1', 'avenuefootball', 'Goal', 'Seven', 'Adriano', 'Gil', 'welwynwarriors', 'Goal', 'Eight', 'Manchester', 'Messi', 'ChorltonFooty']"
53,@OIahuUber @shayaanfcb Messi has more g/a in ligue1 than number of times they have captured our land 😭😭,"['OIahuUber', 'shayaanfcb', 'Messi', 'has', 'more', 'g', '', 'a', 'in', 'ligue', '1', 'than', 'number', 'of', 'times', 'they', 'have', 'captured', 'our', 'land', '', '']","[('OIahuUber', 'n'), ('shayaanfcb', 'n'), ('Messi', 'n'), ('has', 'v'), ('more', 'a'), ('g', 'a'), ('', 'n'), ('ligue', 'n'), ('number', 'n'), ('times', 'n'), ('have', 'v'), ('captured', 'v'), ('land', 'n'), ('', 'n'), ('', 'n')]","['OIahuUber', 'shayaanfcb', 'Messi', 'have', 'more', 'g', 'ligue', 'number', 'time', 'have', 'capture', 'land']"
54,"@PSG_espanol @losclive Lionel Messi in 2021:

✅ 49 games
✅ 40 goals
✅ 14 assists
✅ 27 MOTM awards
✅ La Liga top scorer
✅ Copa America top scorer, Player of the Tournament and winner

If any other player had these stats then they would win the Ballon d'Or without debate. Give him his #7 🏆 #LM7 https://t.co/P63FRtxVK5","['PSGespanol', 'losclive', 'Lionel', 'Messi', 'in', '2021', '', '', '49', 'games', '', '40', 'goals', '', '14', 'assists', '', '27', 'MOTM', 'awards', '', 'La', 'Liga', 'top', 'scorer', '', 'Copa', 'America', 'top', 'scorer', '', 'Player', 'of', 'the', 'Tournament', 'and', 'winner', 'If', 'any', 'other', 'player', 'had', 'these', 'stats', 'then', 'they', 'would', 'win', 'the', 'Ballon', 'dOr', 'without', 'debate', '', 'Give', 'him', 'his', '', '7', '', 'LM7', '']","[('PSGespanol', 'n'), ('losclive', 'a'), ('Lionel', 'n'), ('Messi', 'n'), ('', 'n'), ('', 'v'), ('games', 'n'), ('', 'r'), ('goals', 'n'), ('', 'v'), ('assists', 'n'), ('', 'v'), ('MOTM', 'n'), ('awards', 'n'), ('', 'n'), ('La', 'n'), ('Liga', 'n'), ('top', 'a'), ('scorer', 'n'), ('', 'n'), ('Copa', 'n'), ('America', 'n'), ('top', 'a'), ('scorer', 'n'), ('', 'n'), ('Player', 'n'), ('Tournament', 'n'), ('winner', 'n'), ('other', 'a'), ('player', 'n'), ('had', 'v'), ('stats', 'n'), ('then', 'r'), ('win', 'v'), ('Ballon', 'n'), ('dOr', 'n'), ('debate', 'n'), ('', 'n'), ('Give', 'v'), ('', 'n'), ('', 'n'), ('LM7', 'n'), ('', 'n')]","['PSGespanol', 'losclive', 'Lionel', 'Messi', 'game', 'goal', 'assist', 'MOTM', 'award', 'La', 'Liga', 'top', 'scorer', 'Copa', 'America', 'top', 'scorer', 'Player', 'Tournament', 'winner', 'other', 'player', 'have', 'stats', 'then', 'win', 'Ballon', 'dOr', 'debate', 'Give', 'LM7']"
55,"Messi is far better than Ronaldo. 

Omo na me go organize the search party. 😂 https://t.co/BGOV0WXolI","['Messi', 'is', 'far', 'better', 'than', 'Ronaldo', '', 'Omo', 'na', 'me', 'go', 'organize', 'the', 'search', 'party', '', '', '']","[('Messi', 'n'), ('is', 'v'), ('far', 'r'), ('better', 'a'), ('Ronaldo', 'n'), ('', 'n'), ('Omo', 'n'), ('go', 'v'), ('organize', 'v'), ('search', 'n'), ('party', 'n'), ('', 'n'), ('', 'n'), ('', 'n')]","['Messi', 'be', 'far', 'good', 'Ronaldo', 'Omo', 'go', 'organize', 'search', 'party']"
56,@RMnaldo7 @TMForever30 Talking about messi and Ronaldo clown💀,"['RMnaldo7', 'TMForever30', 'Talking', 'about', 'messi', 'and', 'Ronaldo', 'clown', '']","[('RMnaldo7', 'n'), ('TMForever30', 'n'), ('Talking', 'v'), ('messi', 'n'), ('Ronaldo', 'n'), ('clown', 'v'), ('', 'n')]","['RMnaldo7', 'TMForever30', 'Talking', 'messi', 'Ronaldo', 'clown']"
57,@wesyang Lionel Messi and Wayne Gretzky,"['wesyang', 'Lionel', 'Messi', 'and', 'Wayne', 'Gretzky']","[('wesyang', 'n'), ('Lionel', 'n'), ('Messi', 'n'), ('Wayne', 'n'), ('Gretzky', 'n')]","['wesyang', 'Lionel', 'Messi', 'Wayne', 'Gretzky']"
58,"Zlatan #hypocrite
On Cristiano's transfer:
""I said that it wasn't a challenge to join Juventus. It's not a challenge to go to one of the best teams in the world.""
On Messi's transfer:
""It’s a good challenge for Messi""
Still salty over this ↓ , grow up Z
#CristianoRonaldo # greatest player of all time  https://t.co/VqEilAWwaM","['Zlatan', 'hypocrite', 'On', 'Cristianos', 'transfer', '', '', 'I', 'said', 'that', 'it', 'wasnt', 'a', 'challenge', 'to', 'join', 'Juventus', '', 'Its', 'not', 'a', 'challenge', 'to', 'go', 'to', 'one', 'of', 'the', 'best', 'teams', 'in', 'the', 'world', '', '', 'On', 'Messis', 'transfer', '', '', 'It', '', 's', 'a', 'good', 'challenge', 'for', 'Messi', '', 'Still', 'salty', 'over', 'this', '↓', '', 'grow', 'up', 'Z', 'CristianoRonaldo', '', 'greatest', 'player', 'of', 'all', 'time', '']","[('Zlatan', 'n'), ('hypocrite', 'n'), ('Cristianos', 'n'), ('transfer', 'n'), ('', 'n'), ('', 'n'), ('said', 'v'), ('wasnt', 'v'), ('challenge', 'n'), ('join', 'v'), ('Juventus', 'n'), ('', 'n'), ('not', 'r'), ('challenge', 'n'), ('go', 'v'), ('best', 'a'), ('teams', 'n'), ('world', 'n'), ('', 'n'), ('', 'n'), ('Messis', 'n'), ('transfer', 'n'), ('', 'n'), ('', 'v'), ('', 'n'), ('s', 'v'), ('good', 'a'), ('challenge', 'n'), ('Messi', 'n'), ('', 'n'), ('Still', 'r'), ('salty', 'v'), ('↓', 'a'), ('', 'n'), ('grow', 'v'), ('up', 'r'), ('Z', 'n'), ('CristianoRonaldo', 'n'), ('', 'n'), ('greatest', 'a'), ('player', 'n'), ('time', 'n')]","['Zlatan', 'hypocrite', 'Cristianos', 'transfer', 'say', 'wasnt', 'challenge', 'join', 'Juventus', 'not', 'challenge', 'go', 'best', 'team', 'world', 'Messis', 'transfer', 's', 'good', 'challenge', 'Messi', 'Still', 'salty', '↓', 'grow', 'up', 'Z', 'CristianoRonaldo', 'great', 'player', 'time']"
