,text,created_at,id,author_id
57,Messi on the bed https://t.co/SUU6K9sieW,2021-11-01T14:33:15.000Z,1455181142999531526,1206206028137684993
58,@SelecaoTalk PSG should either go for 343 or (352 with Neymar and Mbappe infront and Messi with Freerole and 2 wing backs with strong pace.),2021-11-01T14:33:12.000Z,1455181133008625666,1449333364574408709
59,@MessiIizer as Messi FC we really do need number 7,2021-11-01T14:33:12.000Z,1455181131192602624,940582339284996097
60,@messi_goated Living under a rock? Where is Jorginho? https://t.co/vjCclkakuy,2021-11-01T14:33:11.000Z,1455181126943707137,1318176246585466880
61,@MessiIizer I think it’s time to stop now…lewandowski will win it and when he does can the slandering end and appreciate other players…I’m just happy that Messi won the copa this year,2021-11-01T14:33:07.000Z,1455181111789867011,1338190668339044356
62,@SkySportsNews lol I told everyone I won’t believe Messi is this best player of all time until he tries playing in different countries.,2021-11-01T14:33:04.000Z,1455181097080430596,1278488072192229377
63,"@GalacticosRtg Can relate. When I lived in Slovakia for a few months we only had our shitty village internet 1mbps max.  

Ended up buying a UK SIM card posted to me coz all slovak SIMs were scams and ran a 3mbps hotspot for a month. Still had 200+ ping, but got me a red messi in Silver 1. https://t.co/NSfGQwGEmN",2021-11-01T14:33:01.000Z,1455181086821060616,3018869667
64,"@gasipo_opinions Can you please debunk that stupid ""individual intl. awards"" image on Messi and Ronaldo going on about where there's things like ""2016 Olympics top assister Messi"" when he didn't even play them lol

I didn't download the image :(",2021-11-01T14:33:01.000Z,1455181085894184965,795784825642909696
65,@thfcholly Messi is finished,2021-11-01T14:32:49.000Z,1455181036367798275,1068034724361367553
66,@messi_goated U don't even know what's a ballon d'or dream team I am crying https://t.co/SpkgUdNhy7,2021-11-01T14:32:38.000Z,1455180988825235459,1318176246585466880
67,"@SprtngNostalgia Tremendous criteria! 

Oliver Kahn 90s 
Makelele 00s 
Ruud Gullit 80s 
Messi 10s 
Haaland - Future 

1-2-1 Diamond! 

We’re running a competition on our page as well, please check it out!",2021-11-01T14:32:35.000Z,1455180976926216201,1432744540407017474
68,"@TH14Prop @Hamza__KB9 @MadridXtra @diarioas So Henry is better because Benzema shared the decade with the freaks - Cristiano and Messi?

Looks like your logic comes from your ass. Why not eat your own logic instead of dropping here on Twitter?",2021-11-01T14:32:24.000Z,1455180929710923785,876545837790371840
69,"It is very sad to see the Camp Nou so empty. But, honestly, no matter how bad the team is, I think what is most noticeable is that Messi is no longer there. If the Argentine continued, even if the team was bad, there would be more people. Messi FC has left the Camp Nou.

#Barca https://t.co/Yvgre5uB7r",2021-11-01T14:32:16.000Z,1455180899004207104,4717198573
70,@MohitRohitian Unfollowing for Slandering Messi,2021-11-01T14:32:11.000Z,1455180875017060359,1249328224112226305
71,"@KattarReborn pique is a club legend and knows everything inside the club, he knows the real reason why messi left",2021-11-01T14:32:06.000Z,1455180853315883014,1431298520548581378
72,@sid_lambert @DanThomasESPN almost as good as Messi against USA #CopaAmerica,2021-11-01T14:32:05.000Z,1455180851973591044,335033332
73,@HeavyD247 @ESPNFC Messi could never make it in the EPL. Only a true GOAT could.,2021-11-01T14:32:03.000Z,1455180841768808458,1343622792252571650
74,@Camtweets93 @fornalszn @dyllanburrows1 @VintageLanzini @AinsleyEra @GreaseSZNN @TacticalReds_ @FootballlForAll @TheAthletic It ain’t messi vs ronaldo smh,2021-11-01T14:32:03.000Z,1455180840737062919,1343236404529258496
75,@goal @FCBarcelona @TeamMessi Tagging team Messi 😭 PR spin op,2021-11-01T14:31:49.000Z,1455180783266635776,1290948160567652352
76,"@liverpoolgod9 @XDVXYC10 @expert_messi @CrewsMat10 Aren't you tired of the lies ffs

Rio Ferdinand and Gary Neville even said at Penchester United they had to make adjust for ronaldo to score more goals",2021-11-01T14:31:47.000Z,1455180776635576330,1421297319362932743
77,"@Sharym7iiiiii @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @KieranCFC88 @MessiIizer Naaaaaa
It's @manutd and #Messi forever",2021-11-01T14:31:36.000Z,1455180729038606344,1424014093061603330
78,I can say I would have watched Messi and Ronaldo live in my life time! :D,2021-11-01T14:31:34.000Z,1455180719236554770,740095561
79,"🗣️ Lionel Messi: “Barcelona it is the club that I love.”  
Messi Today, Messi Yesterday, Messi Forever❤️ https://t.co/RCCz7XMofd",2021-11-01T14:31:33.000Z,1455180716472373248,1221469355877158912
80,"@SeyaFCB Let's be honest, laporta has lied a lot. You can't deny that. And rest of the things you said are all wrong, I agree. There are many Fati avi accounts that slander messi too. You slander messi only to win pointless fan wars on twitter?",2021-11-01T14:31:29.000Z,1455180700336853000,1353768746985287680
81,Can't believe Messi got robbed 3 times. This would have been his 10th https://t.co/rJ8AmjU5uN,2021-11-01T14:31:22.000Z,1455180669483581440,1113979313672482816
82,"@TotalMessi10i @SelecaoTalk I always appreciate this brazilian man even though Messi is his country's biggest rival. 

Always rated his good takes. 

Big win then",2021-11-01T14:31:20.000Z,1455180662269349893,1449333364574408709
83,@UtdLew @Kelvin_Utd Tuchel did as well bar messi,2021-11-01T14:31:15.000Z,1455180643298680837,1249384330406789120
84,@Frenkenbauer21 Only messi and Pique knows,2021-11-01T14:31:14.000Z,1455180638181490688,973922445257142272
85,@s__avvy @KieranCFC88 @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer So a barca fan that loves ronaldo and slanders Messi is a proper barca fan then,2021-11-01T14:31:14.000Z,1455180637858631689,1449164432521809924
86,"Messi should have just gone straight to MLS.
California Uber Eats.",2021-11-01T14:31:10.000Z,1455180621039472651,25173068
87,"5 Years ago today, Lionel Messi became the all-time Champions League group stage top scorer. 🐐

Always leaving people on the ground… https://t.co/0G1gSMM1lL",2021-11-01T14:31:08.000Z,1455180611400998915,1288779924627750912
88,"@Sharym7iiiiii @KieranCFC88 @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer Well keep crying
While I continue to support Messi 🐐 https://t.co/YCmrADHz3U",2021-11-01T14:30:56.000Z,1455180563057418249,1424014093061603330
89,@FrenkieSZN12 @breathMessi21 not just him but messi fc in general. they are so cancerous,2021-11-01T14:30:50.000Z,1455180534611652624,1417135187742412804
90,@_UTD_LUKE @Kelvin_Utd So did tuchel bar messi but still a crazy team,2021-11-01T14:30:44.000Z,1455180512671240195,1249384330406789120
91,@frenkie_sznn @messi_goated No one can arrest me. Siuuu,2021-11-01T14:30:38.000Z,1455180486750269447,849270345014026240
92,@CrewsMat10 @ArnoId66 Yes that proves Messi has insane PR and thankfully Ballon d'Or votes aren't based on bets,2021-11-01T14:30:33.000Z,1455180464587685890,1429129688060944397
93,SkySports: Lionel Messi intends to return to Barcelona at the end of his time at Paris Saint-Germain and wants to help the La Liga club in a technical director role.,2021-11-01T14:30:31.000Z,1455180456991789063,1439928454372335619
94,@MikeLUHG_18_0 Messi is the most naturally gifted player ever,2021-11-01T14:30:29.000Z,1455180450016681986,774005592
95,"Messi confirms move back to Barcelona after Paris as he ""misses everything""
https://t.co/2ROWih24I1 https://t.co/3kkNlqsGlo",2021-11-01T14:30:01.000Z,1455180330428555274,42910151
96,Lionel Messi intends to return to Barcelona at the end of his time at Paris Saint-Germain and wants to help the La Liga club in a technical director role.,2021-11-01T14:30:00.000Z,1455180328377540619,19230601
97,@KieranCFC88 @s__avvy @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer U woukdny day the same if it was a barca fan praising ronaldo and slandering Messi...,2021-11-01T14:29:53.000Z,1455180296505155594,1449164432521809924
98,@adamya3010 Ppl called Messi-Laporta beef fake too I think it's true,2021-11-01T14:29:51.000Z,1455180289190207494,799261235334303745
99,"@Kelvin_Utd Unpopular opinion but I agree bro

Mf is struggling with Messi, Neymar and Mbappe",2021-11-01T14:29:48.000Z,1455180274468327426,1232041839387082754
0,@messi_goated Yeah all finished,2021-11-01T14:29:46.000Z,1455180267228778501,1429177568696029186
1,@messi_goated Victor Valdes wasn't even a contender on the Ballon d'or dream team. Whereas Zidane was,2021-11-01T14:29:46.000Z,1455180266163503107,1318176246585466880
2,@Kelvin_Utd Facts tbf poch has mbappe neymar and messi and is still failing,2021-11-01T14:29:43.000Z,1455180253706571783,1342885811394633728
3,"@Thukten143 @SelecaoTalk I think he means that based on actual performances, Neymar’s only behind Messi.",2021-11-01T14:29:39.000Z,1455180238116229126,1380933408822599686
4,@LbKKjlOPEWZOrmE @BarcaUniversal @tjuanmarti are you stupid? MATS had a disagreement with messi over the intensity of training sessions back in 2019 when MATS wanted more intense training sessions whilst Messi was in favor of the lighter training sessions valverde was holding,2021-11-01T14:29:36.000Z,1455180225688612875,1325471231882227713
5,"Oyo APC congress conducted with committee’s consent, my approval – Gambo Lawan - https://t.co/xlMu4QNVzJ #Politics #APC #gambolawan #Oyo#BBnaija #Messi #Wizkid #Davido",2021-11-01T14:29:29.000Z,1455180197960065038,1099915012037099521
6,"🗣Leo Messi: “The truth is, I don't think about it. The biggest prize was what I achieved with the national team. We fought so hard for that, that was the ultimate goal. A 7th Ballon d'Or would be nice, but if I don’t win, it wouldn’t bother me. There are lots of great players."" https://t.co/WSJRYqsjwb",2021-11-01T14:29:25.000Z,1455180178775175179,1301867820678930432
7,"@ranny_ft @joshola123544 @TrollFootball Hey you tweeted everywhere, calm down you can't change the fact that 80% football fans believe - Messi is the goat 🐐.",2021-11-01T14:29:25.000Z,1455180178515054594,1452594872074989574
8,"i'll do face reveal &amp; then deleting my account if messi doesnt win, thats hw confident im that messi will win https://t.co/3WPnlJ7DxB",2021-11-01T14:29:22.000Z,1455180166171283456,2748288282
9,"@Sophonias_ He/She is saying that when everyone was confident that Messi will renew his contract (Pierre joining Oct 17), he went to PSG.",2021-11-01T14:29:22.000Z,1455180165680619522,619119941
10,"“The truth is, I don't think about it. The biggest prize was what I achieved with the national team. We fought so hard for that, that was the ultimate goal. A 7th Ballon d'Or would be nice, but if I don’t win, it wouldn’t bother me. There are lots of great players.""
~Leo Messi https://t.co/Jz5hFuWfwK",2021-11-01T14:29:19.000Z,1455180154402066437,1394902911226834945
11,I want Messi to win the ballon d’or but I wouldn’t mind seeing @breathMessi21‘s tears in case he doesn’t win,2021-11-01T14:29:10.000Z,1455180117915934720,1417135187742412804
12,@s__avvy @KieranCFC88 @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer U defo didn't witness that moment otherwise u wouldn't be a Messi fan,2021-11-01T14:29:04.000Z,1455180091391098883,1449164432521809924
13,@honest_messi @Afc_Ahmed14 @AkafiAli Who are you,2021-11-01T14:29:01.000Z,1455180077755473929,1047506689161871365
14,"@nana______g @Jay_Bancs @dnyk__ You taya pass😂😂😂😂

Always knew Messi was a fraud.",2021-11-01T14:29:00.000Z,1455180075129876485,2615153157
15,@SAMO_10_ My tweet is about Messi without the ball not necessarily about that video,2021-11-01T14:28:44.000Z,1455180008557793287,3188267245
16,@_Zeus1_ @AvogzWedaga @mariiiio_ @Pallaspyro @cubanjamesbond You slandered Messi..,2021-11-01T14:28:37.000Z,1455179979583639570,4813224206
17,"If #LM7  doesn't happen
Messi has been robbed https://t.co/UVWa3YXJtj",2021-11-01T14:28:32.000Z,1455179958943375363,1146775871065403398
18,"refuse to believe pique and messi have friction between them despite the rumours, they literally grew up together as footballers and humans 🥴",2021-11-01T14:28:31.000Z,1455179955185197060,784288347397074944
19,"@SelecaoTalk ""his best performances blow anyone not named Lionel Messi out of the water."", 

What does this mean boss?",2021-11-01T14:28:22.000Z,1455179914332696579,1449333364574408709
20,Special mention to Messi for also dropping stinkers 5 GWs straight in the league 🤝 https://t.co/uqE5F0BH71,2021-11-01T14:28:12.000Z,1455179872658239501,1062554019187568640
21,@SeyaFCB I've never disrespected Barca. I love both Barca and messi. Just to rattle some twitter accounts you are slandering messi. Immature,2021-11-01T14:28:10.000Z,1455179863577403392,1353768746985287680
22,messi wants to go back to barca because hes ass in Uber Eats lmaoo,2021-11-01T14:28:09.000Z,1455179861815803904,1685947393
23,@BlancoLottin @MischiefRonnie @desigrizzly Yet had a better team tho he didn't win the golden boot in the year Messi scored 92 goals did he,2021-11-01T14:28:07.000Z,1455179854769491968,1140967582180237312
24,"@Sharym7iiiiii @KieranCFC88 @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer Neither do I care if Ronaldo is a man utd legend
I appreciate him
But I love Messi 😎
So, go please yourself https://t.co/ydETMQJg0v",2021-11-01T14:27:58.000Z,1455179817146535947,1424014093061603330
25,@KieranCFC88 @s__avvy @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer Imagine a barca fan praising ronaldo and slandering Messi daily,2021-11-01T14:27:48.000Z,1455179772959543300,1449164432521809924
26,"@EdwinJacob_11 @Fated_Freedom @PSGhub @PSG_English In my formation Messi and Ney perform basically as creative wingers 
So its like they both can drop back to create play .",2021-11-01T14:27:38.000Z,1455179732627066886,1441442963381358595
27,"@HariFCMessi Look Ballon D'or wasn't Messi's goal, all he wanted was the Copa America and he got it. His next goals are another UCL and possibly WC; it's only Messi fans who wants him to win 7th. Call it their love or self interest. So if he doesn't win, no big deal. We get to see the goat",2021-11-01T14:27:38.000Z,1455179732568268816,1424008640894103554
28,"@Fated_Freedom @Nightmonkey828 @PSGhub @PSG_English What about Messi and Di Maria as AMs, and Neymar and Mbappe as strikers",2021-11-01T14:27:33.000Z,1455179711177318410,1421312240112656385
29,@TarHeelNationKP @PrantoUs @WarOcean1 @ESPNFC These mesi fans call him bad coach just cz messi isn't scoring😭😭😭psg are playing superb in ligue 1 and ucl,2021-11-01T14:27:24.000Z,1455179672124157952,1427319232413388800
30,"Messi's commitment for Barcelona will always be 100% no matter the fake promises and heartbreaks by the board of this club.

This is loyalty.",2021-11-01T14:27:11.000Z,1455179619808645121,740930396121124864
31,"@_Kay_RM @starsalki @destroooo_ @PSGhub @sport Messi did score when psg needed him the most. That is, against city and Leipzig. Can't say the same thing for Hazard. Let alone scoring, did he even play in those big games?😭😂😂",2021-11-01T14:27:01.000Z,1455179576225656833,1424399180559048709
32,"@nihinone @fandebarcelone5 @wnnabesocial @ReshadRahman_ @fansjavimiguel Bro they aren't dumb , after departure of messi if we get higher amount than rakuten I would personally wipe the ass of laporta every day",2021-11-01T14:26:53.000Z,1455179543677849604,1256118604866695169
33,"@FrenkieSZN12 @MischiefRonnie @desigrizzly Lewandowski beat 2019 Messi to the calendar year top scorer btw, one of Messi’s best years",2021-11-01T14:26:51.000Z,1455179533951328259,1425321618834853894
34,@Magical__Messi So humble of him to think their are other great players except him but in reality their are none,2021-11-01T14:26:44.000Z,1455179505295757312,1421031750143143939
35,@Leo_Stats Next do their la Liga seasons where messi scored 50 and I think Ronaldo scored 46 and when Ronaldo scored 48 and Messi scored 46,2021-11-01T14:26:44.000Z,1455179502942920706,1228981297357430784
36,@_Kay_RM @_Leo_02 @destroooo_ @PSGhub @sport I literally don't understand that messi scorerd so much goal in la liga who is harder then how he still can't scored ligue 1 and scored goals in champions league,2021-11-01T14:26:43.000Z,1455179498421325824,1306300523037876224
37,@AryanFCBFC So Messi FC cant stan Messi because they are disrespecting the club he loves and spent almost his entire footbl career at👍,2021-11-01T14:26:39.000Z,1455179481862180864,1381158432712007680
38,"@Matt_Law_DT @Cristiano I love u man, undisputed goat. Messi ain't got shit on you!!",2021-11-01T14:26:38.000Z,1455179479572172813,511967760
39,@Plute93 Yeah definitely. I finally got Messi and he singlehandedly got me multiple wins from the CAM position,2021-11-01T14:26:36.000Z,1455179472127279111,1387453108683411456
40,Messi wants Barca return when he hangs up his boots https://t.co/hR8D4ZXkS6,2021-11-01T14:26:33.000Z,1455179456763604999,791569205380444161
41,@XaviTempo_ If someone had a 7 year plan he wouldn’t stutter and struggle during the electoral campaigns but hey he would’ve kept messi and got xavi in earlier!,2021-11-01T14:26:29.000Z,1455179442729455621,1019612933440131072
42,@THESMILYONE1 @ChaithuArts3 @Rohit__Messi Dn fb,2021-11-01T14:26:29.000Z,1455179440527339527,1391623420035538949
43,"@samdoria13 @ESPNFC @victoronaimor @Diegojay Zlatan talks too much,the lad can't do more than what he knows how to do best except he wants the young boy to reach his plastic limit where he will not be able to play football again..Messi and cr7 got their elastic limit too, zlatan should calm down.",2021-11-01T14:26:27.000Z,1455179432843485191,779771874863702016
44,Messi is the GOAT https://t.co/8ab7nHQUzN,2021-11-01T14:26:22.000Z,1455179410731118594,2624215864
45,"Lionel Messi:
 ""Everyday I think about what would have happened if we had won the 2014 World Cup final. Everything would be different for us. We deserved to win, but it didn't happen. The 2022 World Cup is this generation's last chance, we'll win it in 2022 or never."" https://t.co/dVS9UAY4ML",2021-11-01T14:26:22.000Z,1455179410571546625,1296509383765946374
46,They will win World Cup with their leader MESSI https://t.co/uBQB78oDtn,2021-11-01T14:26:20.000Z,1455179403676160007,171037354
47,"@RobertonicaI The sooner you guys realize Messi fans are not Barca fans the better since last night they have been abusing pique and laporta, with laporta I can understand because it was dumb of him to suggest Messi okay for free even if is a joke but what has pique done?",2021-11-01T14:26:20.000Z,1455179402132721679,1247614255609909252
48,"@Jay_Bancs @nana______g @dnyk__ I rustle your man make he go back to WhatsApp 😂😂😂😂😂

Dude is dying inside for all his bros to accept Messi as the goat😂😂😂",2021-11-01T14:26:07.000Z,1455179347975970827,2615153157
49,Follow @TMForever30 for more Lionel Messi content🍿 https://t.co/c9EBnHQFZf,2021-11-01T14:26:03.000Z,1455179331055996929,1425884073134739458
50,"@BarcaWorldwide I hate what laporta did to him.. to our legend, messi doesn't deserve to be treated like this. I hope messi will achieve his goals at PSG and comeback to his home barca soon.",2021-11-01T14:25:52.000Z,1455179285090562052,23410622
51,@UTDTrey Messi in a shirt of Man United’s opponents is scarier,2021-11-01T14:25:51.000Z,1455179283115171846,1297332705504440328
52,"Lionel Messi hints on barca return 
#footballnews

https://t.co/llhA3rUTdP",2021-11-01T14:25:51.000Z,1455179281311617028,1113801625943121920
53,"Since when, can the @ManCity , @FCBarcelona and Argentina medical doctors confirmed this. I wish Messi say something since they are best friends. https://t.co/WjMZVwLScg",2021-11-01T14:25:45.000Z,1455179258016501760,796897201251352576
54,"This is the biggest gap in any FIFA when it comes to the ""P2W"" or high tier meta of the game. High tier cards will literally make you perform better. After using cards like Mbappe and Messi, they are galaxies away from others. Regular cards literally don't know how to move.",2021-11-01T14:25:45.000Z,1455179257223782402,1628779964
55,@BlancoLottin @MischiefRonnie @desigrizzly Ronaldo and Messi are now not the same my point is Suarez did it in a time when both were fucking unreal,2021-11-01T14:25:41.000Z,1455179238890426375,1140967582180237312
56,@EdwinJacob_11 @Nightmonkey828 @PSGhub @PSG_English If messi isn't the main man ion see it  maybe messi at cam and neymar At striker kinda like how Barca played or one gets off the bench,2021-11-01T14:25:37.000Z,1455179224537604117,1291075834896420864
57,@risingstarJr He and Messi deserve to meet at least once🥺❤❤,2021-11-01T14:25:30.000Z,1455179195693236229,1262778959277592576
58,@9nininho @gdhjd87043141 @SvallySL @FabrizioRomano messi fans lie for him all time,2021-11-01T14:25:25.000Z,1455179175015460875,2670462476
59,@sopaduvas happy messi happy world,2021-11-01T14:25:17.000Z,1455179138646614019,1444621736201359360
60,@FCBarcelona Back in Messi,2021-11-01T14:25:12.000Z,1455179119998554124,1449340888350527488
61,@WiseCuler @Cule_Cruyffista @HariFCMessi @BayernLM10 You just hate Messi bcz your club prez convinced you. You can't think yourself.,2021-11-01T14:25:10.000Z,1455179109139582976,1424677444015980556
62,"@Yo_Raj007 @ranny_ft @goal @FCBarcelona @TeamMessi That's the same guy that wants to win more ballon d'ors than messi😂😂
Instead he'll be there clapping his hands for messi in November 😭

You guys will shred in Tears
I can't wait",2021-11-01T14:25:07.000Z,1455179098280665091,1429925070923776008
63,@s__avvy @KieranCFC88 @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer Messi is not a chelsea legend so I don't care,2021-11-01T14:24:59.000Z,1455179065997107206,1449164432521809924
64,@HariFCMessi It’s time now…it was fun while it lasted but there’s too much politics involved now that are against him…for me messi winning the copa is enough for me way better than the ballon d’Or,2021-11-01T14:24:56.000Z,1455179051371569152,1338190668339044356
65,reading messi talk about barca in his interview https://t.co/7tPzROLV1U,2021-11-01T14:24:54.000Z,1455179041904861188,1417760049238188042
66,@HariFCMessi Waiting for the results and if it happens we got entire messi fc and Bayern fc with us,2021-11-01T14:24:47.000Z,1455179012427304967,3073032378
67,@PSG_English @losclive My idol Messi got carried by super team in farmer league 😰,2021-11-01T14:24:46.000Z,1455179008887250950,1370978685801562116
68,"@UTDTrey Ibvapo iwe !!!!!!.His Imperial,mercurial, majestic King LIONEL MESSI is due to receive a record 7th Ballon D'or!.Eat your heart out !!!!!.",2021-11-01T14:24:43.000Z,1455178995650105345,292912955
69,Messi with me https://t.co/aRlf22WmcY,2021-11-01T14:24:26.000Z,1455178923986145287,1284076126055174144
70,@N1noBr0wn @wholelottadej If Messi attempted this https://t.co/7DdqY6rMLT,2021-11-01T14:24:22.000Z,1455178909415317506,1452315222451032072
71,@BlancoLottin @MischiefRonnie @desigrizzly He won the golden boot in 2020 when Ronaldo was playing for Juve and Messi was playing with a shit Barca squad,2021-11-01T14:24:22.000Z,1455178908576407554,1140967582180237312
72,@KieranCFC88 @s__avvy @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer If u slander ronaldo and praise Messi ll the time ur not a utd fan.,2021-11-01T14:24:18.000Z,1455178892881313804,1449164432521809924
73,"@KieranCFC88 @Sharym7iiiiii @edsonsa79718631 @easyWsOnly @Youssef51307395 @mateopasagali @FCBDynamite_ @TotalMaestro @MessiIizer What beats me most is that he is a Chelsea fan who supports Ronaldo
But I can't support Messi cuz I support united
Thats how a little kid think",2021-11-01T14:24:08.000Z,1455178848933490690,1424014093061603330
74,@Jay_Bancs @nana______g @dnyk__ CR7&gt;Messi. Any gaddamn day. Your man can’t accept our choice cos he wants his choice to be our choice by force😂😂😂😂😂😂,2021-11-01T14:24:06.000Z,1455178843644366852,2615153157
75,@_Leo_02 @starsalki @destroooo_ @PSGhub @sport Hazard might not be getting g/a because he's not playing. Can't say same for Messi in ligue. You're not Einstein mate,2021-11-01T14:24:02.000Z,1455178827018166291,1267925810092146689
76,"Messi FC needs it, Leo😊 https://t.co/PlITLH1pGH",2021-11-01T14:24:01.000Z,1455178820303077386,1110226704662974465
77,Pique mf broke his selfie streak for messi and this journo... https://t.co/OC9XTrtZLx,2021-11-01T14:23:59.000Z,1455178813424353283,830768861775552516
78,“messi will walk through premier league” https://t.co/16kC4iu606,2021-11-01T14:23:53.000Z,1455178788141154309,860094960019939328
79,@AryanFCBFC Messi FC slander my club. I slander Messi. It goes 2 ways fella.,2021-11-01T14:23:53.000Z,1455178787495182338,1381158432712007680
80,@messimerize10 Will come back on February when Messi gets his form back,2021-11-01T14:23:50.000Z,1455178773163220994,1212699328466128901
81,"The agenda is real. 

Just came off the back of one of the best international tournament performances in recent times, PSG best &amp; most consistent team player for years, dragged them to a UCL final &amp; his best performances blow anyone not named Lionel Messi out of the water. https://t.co/aRrJG4MeDI",2021-11-01T14:23:38.000Z,1455178725553840138,1150493616453967872
82,@kshitijshah23 It means people saw Messi as an overwhelming favorite. People seem to forget how far ahead Messi was and continues to be.,2021-11-01T14:23:30.000Z,1455178689860145158,1428717436241653764
83,Messi really won the Copa America and stopped caring about other things because he knows he has completed football 🤣 https://t.co/uu6Trp72Py,2021-11-01T14:23:26.000Z,1455178675322773510,812040647976701952
84,"Highest ever UCL G/A in a season is 34 (Messi 21 + Ronnie 13) in 11/12

Would be higher if Messi had more in 13/14 (CR had 22 alone, Messi had just 8 goals and 0 assists)",2021-11-01T14:23:26.000Z,1455178674878226437,1369327129893158914
85,@CrewsMat10 Bro relax even Messi doesn't care anymore if he wins the balon d or us fans should relwx,2021-11-01T14:23:26.000Z,1455178672667774984,1272118035931901952
86,"🗣Leo Messi: “The truth is, I don't think about it. The biggest prize was what I achieved with the national team. We fought so hard for that, that was the ultimate goal. A 7th Ballon d'Or would be nice, but if I don’t win, it wouldn’t bother me. There are lots of great players."" https://t.co/i7VOx4Cw4l",2021-11-01T14:23:22.000Z,1455178658470109191,1335176274961117184
87,@ea_kesse @nhdnsjssjsjdh @barcal899 @ElitxCR7 Ronaldo better than Messi overall,2021-11-01T14:23:17.000Z,1455178635745259524,1370978685801562116
88,"@FrenkieSZN12 @MischiefRonnie @desigrizzly Lewandowski won the Golden Boot last season and Messi and Ronaldo came second and third, not finished at all",2021-11-01T14:23:12.000Z,1455178616686395395,1425321618834853894
89,"You killed criminals, terrorists not ESN operatives – IPOB replies Army - Anambra - https://t.co/HSvyP7GJV1 #News #anambra #army #ESN #IPOB #terrorists#BBnaija #Messi #Wizkid #Davido",2021-11-01T14:23:12.000Z,1455178613846839297,1099915012037099521
90,"#Football #Ligue1 #MauricioPochettino #LionelMessi Messi 'would like to contribute again' at Barcelona, 'the club I love': ""“I don\u0027t know if I will return when my contract with PSG ends,\"" Messi told Sport in an interview. \""What is certain is that… https://t.co/VshhTjoKOu https://t.co/LHeQz8BVBC",2021-11-01T14:23:08.000Z,1455178597379936262,1299877337148936192
91,"Messi Tells Barcelona He Wants To Return, Details Emerge https://t.co/dSFonJgFRV",2021-11-01T14:23:06.000Z,1455178588383232003,1180853501875949570
92,@SeyaFCB 'That someone who plays for PSG' is more culer than you can ever be 👍🏻. The only way you can show your support to Barca is by Slandering Messi.,2021-11-01T14:23:05.000Z,1455178588081164291,1353768746985287680
93,@ManCityKD Sigh Messi then,2021-11-01T14:22:58.000Z,1455178554740666372,1306300523037876224
94,@UgwunnaEjikem Messi is my GOAT!,2021-11-01T14:22:53.000Z,1455178534767534082,483112433
95,"@yslgonzzz Lionel Messi ""Im bawling"" bitch",2021-11-01T14:22:34.000Z,1455178455151255559,1395458713763332108
96,@ItsIbro I wanted him and Messi took in 2018 so bad,2021-11-01T14:22:29.000Z,1455178435366735880,1276688580023398400
97,"@ArnoId66 No, their odds represent how people are betting. The point is that the public saw Messi as an overwhelming favorite, at least before a fake list was spread.",2021-11-01T14:22:29.000Z,1455178433135140867,1428717436241653764
98,@MischiefRonnie @desigrizzly @BlancoLottin Because we have been shit Suarez won the golden boot in the Messi Ronaldo era and they were both in unreal form ur just lying urself,2021-11-01T14:22:26.000Z,1455178424373366810,1140967582180237312
99,"@SprtngNostalgia Seaman 90s
Cannavaro 00s
Gullit 80s
Messi 10s
Haaland FS
Bosh",2021-11-01T14:22:25.000Z,1455178418765582338,1371572518243471362
0,@CFCdamo @Bxii_Culer @FCBayern @AlphonsoDavies @marcroca21 So why Messi deserves 2021 Ballon d’or?,2021-11-01T14:22:24.000Z,1455178414646693888,1385522354072162312
1,"@CrewsMat10 NO.
MESSI WON'T WIN.
STOP SAYING THAT.

LEWANDOWSKI 😏💪🏽💪🏽💪🏽💪🏽🔥🔥🔥",2021-11-01T14:22:23.000Z,1455178410003681284,1429925070923776008
2,@THESMILYONE1 @Rohit__Messi @ChaithuArts3 @BrijeshRccult Hi darling,2021-11-01T14:22:09.000Z,1455178350008291339,1269128778653020161
3,@wooty_wannaz Messi should leave this psg as much possible and go to city then,2021-11-01T14:22:08.000Z,1455178345688100866,1306300523037876224
4,"Pique is not the most disgusting thing to happen to Barca, its Messi fc. https://t.co/dgmhBy9ueR",2021-11-01T14:22:06.000Z,1455178339493158916,1292040820011327489
